SOURCE_ID,g_ra,g_dec,phot_g_mean_mag,bp_rp,parallax,pmra,pmdec,j_m,h_m,ks_m,ph_qual
604915567769578112,132.7153151775061,11.802813873037149,13.53045,,1.1731001279752378,-16.113264099319075,9.627065674269156,11.611,11.342,11.288,AAA
604915567770582912,132.71544678175795,11.802970187494125,13.059261,0.7162466,1.2110309771554728,-15.612589083599309,9.736946086278108,11.611,11.342,11.288,AAA
604915636490059008,132.708062843926,11.820200324904567,12.689348,1.0334959,1.2126210165688145,-10.866854683922805,-3.142726437279954,11.372,10.96,10.89,AAA
604915739569261184,132.75436107910528,11.836351490881963,12.544513,0.9143181,1.1952371299182647,-10.769474723269422,-2.9498428369172203,11.38,11.018,10.951,AAA
604916010151555072,132.72802893283128,11.852591437914667,13.392233,0.7301712,1.149104574995496,-10.818923586896531,-2.91436136250908,12.46,12.218,12.165,AAA
604916422468464768,132.8801036395372,11.764057641284063,12.476053,0.75163937,1.1496221428457618,-11.359096625267487,-3.114843924770909,11.515,11.224,11.184,AAA
604916426764198400,132.87226121480754,11.757667127201513,12.669828,1.0850782,1.1971104721244714,-10.76908228401133,-2.838370929328335,11.287,10.864,10.754,AAA
604916461123940992,132.85407293982652,11.761929442391432,13.971025,0.7604704,0.9105164396273551,-10.954357137701049,-3.0545456261730752,13.032,12.748,12.692,AAA
604916559907415040,132.89999250235624,11.775989013779908,12.513201,0.8826494,1.146439920421915,-11.094550010354126,-2.6304655884441046,11.38,11.075,11.0,AAA
604916564203137280,132.9051594687394,11.782137561557409,13.848256,0.81522465,1.1426469907698855,-11.203190475984517,-3.0408304489035083,12.785,12.459,12.422,AAA
604916667282344576,132.93331447306122,11.773469588156832,12.58977,0.9082613,1.1928675245477283,-11.064008059202138,-2.7974852376801067,11.438,11.11,11.027,AAA
604916701642080000,132.94334899041655,11.774074062147497,13.249134,0.73538685,1.1398841940372748,-11.023113991793487,-3.208236843097688,12.321,12.041,11.987,AAA
604916731706106752,132.92778912251106,11.77678565518419,12.253431,0.76871586,2.045048344636363,-7.646731538787,-10.698404112401768,11.238,10.939,10.88,AAA
604916736001826432,132.9185191314346,11.777172276056481,13.696044,0.75548744,1.1465277837638408,-11.146946065919893,-2.62619181267579,12.722,12.49,12.42,AAA
604916770361557504,132.93636327609062,11.779444275070043,12.726845,1.0717802,1.1711187606178073,-11.116690959825416,-2.9720513034679388,11.357,10.918,10.822,AAA
604916873440769152,132.93777157402997,11.796090555435972,11.2212715,1.1992569,1.2508955092582283,-11.059723362953843,-2.8248425056310698,9.684,9.183,9.045,AAA
604916976519989248,132.92284520452912,11.793367350545322,13.944253,0.80461025,1.1718476550398178,-11.217333153306079,-3.2863116879810303,12.912,12.601,12.531,AAA
604917045239468544,132.91266321981394,11.798712202154752,13.555792,0.82334423,1.1531446485802408,-10.788181690663542,-3.0962831572234144,12.501,12.199,12.146,AAA
604917148318677120,132.9200212614001,11.818209499276277,13.6566,0.7513056,1.1391250114179854,-10.885528442510711,-2.901041344737817,12.714,12.459,12.39,AAA
604917217038188288,132.83980053555695,11.768381809009758,11.146684,1.2154837,1.1829045294358238,-10.960007717685142,-2.6176088895818546,9.602,9.085,8.947,AAA
604917281461920256,132.8337997855924,11.778252739493274,12.624251,0.729064,1.1699554087559814,-10.831786398356805,-2.602016333286855,11.691,11.44,11.388,AAA
604917281461922432,132.83557756304552,11.768010696262305,13.042321,0.75326633,1.1452386369686802,-11.189329934235673,-3.225190936331199,12.073,11.811,11.771,AAA
604917285757662592,132.8418298007512,11.778044916604935,13.048145,0.7472763,1.1692371122511642,-11.042586041245432,-3.0324878820281342,12.117,11.869,11.782,AAA
604917285757663872,132.83289299566326,11.783437016563388,12.022738,0.615633,1.1179582584779246,-11.660041645571285,-4.244955575270735,11.205,11.021,10.99,AAA
604917285757665920,132.8356724961179,11.771211754506856,12.782083,0.60569096,1.1729727079209071,-11.099429816942466,-3.1177074868720718,12.004,11.833,11.791,AAA
604917320117398528,132.84913659265166,11.78778762734426,12.632659,0.9622717,1.5846321187428503,-10.086317364210746,-2.9861409607634197,11.409,11.008,10.953,AAA
604917354477128448,132.87455586768024,11.788004957491042,9.234212,1.4871311,1.1672326381545282,-11.395968267451691,-3.298903330545701,7.314,6.681,6.489,AAA
604917388836860416,132.8849583014752,11.800328926927751,12.5524025,0.98661804,1.3354851360420876,-11.11633916443352,-2.535398426682084,11.284,10.901,10.822,AAA
604917388836860544,132.88514110293403,11.797871511864761,12.479906,0.7909727,1.2061150012497281,-11.541324282820941,-2.306975938313142,11.457,11.194,11.103,AAA
604917423196609280,132.8556647740653,11.792844689726236,12.390759,0.7672701,1.0055823609241108,-12.802670548744741,-1.868956643957089,11.406,11.154,11.07,AAA
604917453260607488,132.86951967073117,11.800595695400723,13.629351,0.8505039,1.1273424033916668,-11.297816579310112,-3.2824495654134567,12.526,12.165,12.077,AAA
604917487620349184,132.8222290853847,11.783505206210943,12.937614,0.728776,1.1946952151594008,-10.972369498134931,-2.841932055391597,12.017,11.749,11.723,AAA
604917491916095872,132.82781372722755,11.784075469924868,12.357132,0.9978361,1.2085704522467644,-10.799551416914994,-2.7624651108152958,11.017,10.619,10.529,AAA
604917526275831040,132.82987263744636,11.798511415909555,13.535529,0.76366234,1.1693028487856258,-10.989821757563597,-3.1602018993989436,12.566,12.247,12.182,AAA
604917560635575808,132.81430795998233,11.792065766969978,12.5451765,0.6628523,1.066185533544451,-11.499383844853241,-2.4019807963016895,11.708,11.475,11.43,AAA
604917560635577472,132.81145056489564,11.789993233352321,12.681729,0.735446,1.1505415402558807,-10.996764406915386,-2.8376167024299876,11.747,11.495,11.43,AAA
604917594995372544,132.8211975772199,11.804479120262537,9.921911,1.4008808,1.1620566566117003,-11.379390539143596,-3.0624987384080717,8.14,7.526,7.385,AAA
604917629355037568,132.8552415064304,11.803761895867133,13.985338,0.8990402,1.1659984855010577,-10.950139287162754,-2.881642833580964,12.839,12.518,12.38,AAA
604917629355038720,132.850311092646,11.806077942155428,12.679014,0.7448349,1.1559613347905093,-11.139411248344263,-2.9031394729747797,11.73,11.48,11.427,AAA
604917629355038848,132.8454253721632,11.813720717979884,12.549206,0.7349367,1.1644076200402365,-11.033650343575852,-2.8496391354890416,11.612,11.36,11.313,AAA
604917629355042176,132.84496547830224,11.800481666248837,10.169919,1.236659,1.1576240674580507,-10.965692689097807,-2.8467022804416047,8.56,8.075,7.942,AAA
604917659419033600,132.8580872508589,11.819144373157416,13.090845,0.7459774,1.1427199543664086,-11.284547345415257,-2.6676918088649884,12.144,11.89,11.807,AAA
604917663714774784,132.85391265515494,11.816874464105041,13.094708,0.76790714,1.2258146711835962,-9.847699282419299,-3.256774812901664,12.128,11.834,11.782,AAA
604917728138508160,132.84901041231075,11.830359410314017,11.241152,1.0594492,1.1074495819292327,-11.17116442877576,-2.81951394213323,9.897,9.482,9.367,AAA
604917732434325248,132.8456268130823,11.820309197285223,13.152652,0.6270447,1.1856353394322168,-10.656424678884399,-3.118113620425383,12.365,12.155,12.076,AAA
604917796857988480,132.89927206176378,11.814308747137101,13.462918,0.7534199,1.1516329474587597,-11.094732820676093,-2.92446808839029,12.517,12.237,12.179,AAA
604917831217725312,132.877350503302,11.820329049332091,12.542159,0.7674351,1.1734913720701554,-10.871098243487332,-3.0603213038585775,11.547,11.292,11.225,AAA
604917831217881728,132.88838980140608,11.814249844635672,12.55852,0.76616,1.1512501389072944,-11.559317488353678,-2.4527583022885113,11.563,11.299,11.228,AAA
604917835513456512,132.88576013498908,11.814459418206555,11.031843,0.28442955,1.122584325468417,-11.177682927891727,-3.1110125342820814,10.645,10.541,10.526,AAA
604917865577461888,132.8927809566184,11.82883833383453,12.715951,0.7045479,1.1581733525697717,-11.00094095521229,-3.024715559370528,11.804,11.569,11.522,AAA
604917934296936704,132.92637138383867,11.835454589662037,11.352173,1.198741,1.1955166033196214,-11.020328143564376,-2.5837009860806655,9.829,9.339,9.187,AAA
604917934296937344,132.91341313065172,11.834389287204552,12.105291,0.7382269,1.1954023448326823,-11.010030626412206,-3.1546867036372594,11.179,10.912,10.841,AAA
604917934296938240,132.9268333531552,11.831089645075567,12.405653,0.7626152,1.172419008532738,-11.034987867803295,-2.6685513116495203,11.427,11.156,11.097,AAA
604917972952399232,132.9058083722677,11.834794012600288,12.437181,0.76172733,1.1779633520914006,-11.297739293957925,-3.1202253359037333,11.469,11.179,11.138,AAA
604918041671889792,132.86723116425335,11.824293743634895,12.6679325,0.6588917,1.1683850267716152,-10.523383169197444,-2.3989707883369396,11.801,11.511,11.451,AAA
604918041671892352,132.86046098811008,11.822305410733648,13.336247,0.75470257,1.1482388377692994,-10.752116040977233,-2.4864182536685666,12.348,12.092,12.015,AAA
604918076031622144,132.88390694834712,11.834331384283809,12.486162,0.75955963,1.0569172875527764,-11.162308476606794,-3.2401290896551505,11.514,11.226,11.198,AAA
604918144751101440,132.87074596744992,11.84252187991014,10.236862,1.2579422,1.1786681739848954,-11.006153622351537,-3.035254719334308,8.566,8.072,7.958,AAA
604918179110923392,132.89268700719853,11.848460302513542,13.5574465,0.72383595,1.1072005613942684,-10.674032914255648,-2.6592580671758217,12.585,12.341,12.257,AAA
604918179110923520,132.88569047044473,11.844607163145648,12.182929,0.33847523,1.1771611230855015,-10.660310192416159,-3.0426989661730897,11.73,11.657,11.617,AAA
604918213470564992,132.90764848085288,11.849179731498772,13.323231,0.74468994,1.1352754639503018,-10.754495806335168,-2.8386059575496683,12.389,12.147,12.085,AAA
604918213472162432,132.89293114779957,11.852903646602671,10.87859,0.34022808,1.1661036323714533,-10.599170365839893,-2.7670431843476946,10.428,10.318,10.269,AAA
604918247830309376,132.88293843194865,11.854615380482143,13.85127,0.80101585,1.1551143577898344,-10.961253603828661,-3.025583350406814,12.835,12.503,12.442,AAA
604918247830312576,132.87479917720938,11.852503672083786,13.943488,0.7974205,1.1614754067924695,-11.075499859769742,-3.083520661446679,12.926,12.63,12.599,AAA
604918316549769600,132.98155898548345,11.810603368316759,13.733011,0.84986115,1.1549365951807669,-10.96661578050875,-2.968902570504926,12.656,12.346,12.258,AAA
604918316549769728,132.98552808642546,11.803469658701207,13.816404,0.7708521,1.1776333916293928,-11.054719739182751,-2.820225922159036,12.845,12.547,12.489,AAA
604918316549771264,132.97224917790228,11.805787369253986,12.582053,0.7360163,1.1796680102998034,-11.459033780124834,-2.803959890324898,11.625,11.39,11.305,AAA
604918522708195584,132.9837699182939,11.83743920414589,12.650929,1.1399078,1.1802394172312327,-10.940141682125494,-3.7460475093367744,11.197,10.726,10.634,AAA
604918591427678848,132.95806939630876,11.825319991847184,12.4752865,0.77196884,1.209293745283163,-11.374889901377525,-2.9478767063907396,11.494,11.196,11.148,AAA
604918591427679104,132.95471746722504,11.828766070130046,12.545654,0.75865173,1.181074019560715,-9.651257620070947,-3.096236565559633,11.57,11.308,11.242,AAA
604918591427681024,132.9526148343308,11.821001917031987,10.866512,0.27563953,1.084898449645579,-10.99784808295213,-2.9961295132426713,10.488,10.427,10.402,AAA
604918831945837312,132.9833092588771,11.85732935077166,10.533549,0.32046223,2.0087919492500825,-8.933011203364902,-9.206642860198182,10.097,10.052,9.98,AAA
604919033808556800,133.0521578382157,11.875930583962816,13.925874,0.88783455,1.0914629325679663,-10.925381925978057,-2.8624134697400843,12.779,12.423,12.387,AAA
604919239966985984,132.99843909344895,11.88267710862665,12.670234,0.7535353,1.1950705700907047,-10.860939849524547,-2.613840383627882,11.722,11.471,11.382,AAA
604919450421136000,132.95130645659663,11.853308118669334,12.359346,0.83065796,1.2044516648749157,-10.825689893654637,-2.9951921162634303,11.316,11.012,10.943,AAA
604919480485158784,132.92646568694238,11.85639705755515,10.972071,1.2251043,1.2151630265626014,-10.844358822642228,-2.857966022213159,9.403,8.854,8.762,AAA
604919690939411456,132.91405778104226,11.86267313930971,11.871005,1.1569328,1.1648538164799989,-11.135822105017795,-2.997033552253905,10.383,9.889,9.795,AAA
604919789722800256,132.91693931839475,11.878705222461525,13.6506815,0.76056576,1.1667045150912894,-10.822617087722866,-2.723085826869601,12.666,12.386,12.35,AAA
